Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Unnamed: 11,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Unnamed: 20,Source2,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
17/05/2020,Madhya Pradesh,103898.0,Reports Received,4977.0,95355.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1262035609348120577,,,4.79%,1.26,1263.0,21.0,82232000.0
18/05/2020,Madhya Pradesh,112168.0,Reports Received,5236.0,100469.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1262379250788765696,,,4.67%,1.36,1364.0,21.0,82232000.0
19/05/2020,Madhya Pradesh,116473.0,Reports Received,5465.0,104348.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1262740820844621824,,https://t.me/indiacovid/5115?single,4.69%,1.42,1416.0,21.0,82232000.0
20/05/2020,Madhya Pradesh,120737.0,Reports Received,5735.0,108744.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1263119544861765632?s=19,,https://t.me/indiacovid/5207?single,4.75%,1.47,1468.0,21.0,82232000.0
21/05/2020,Madhya Pradesh,125608.0,Reports Received,5981.0,112947.0,,,,,,,,,,,,,,https://twitter.com/JansamparkMP/status/1263482833420668928,,,4.76%,1.53,1527.0,21.0,82232000.0
22/05/2020,Madhya Pradesh,129060.0,Reports Received,6170.0,116835.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1263847987714891776,,https://t.me/indiacovid/5340?single,,,,,
23/05/2020,Madhya Pradesh,132769.0,Reports Received,6371.0,121033.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1264203664694087685,,,,,,,
24/05/2020,Madhya Pradesh,135889.0,Reports Received,6665.0,124549.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1264579157754871808?s=19,,,,,,,
25/05/2020,Madhya Pradesh,138584.0,Reports Received,6859.0,128267.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1264950190836011010?s=19,,,,,,,
26/05/2020,Madhya Pradesh,141508.0,Reports Received,7024.0,131415.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1265284724110643200?s=19,,,,,,,
27/05/2020,Madhya Pradesh,146144.0,Reports Received,7261.0,134774.0,,,,,,,,,,,,,,https://twitter.com/healthminmp/status/1265660460617080832?s=19,,,,,,,
28/05/2020,Madhya Pradesh,151182.0,Reports Received,7453.0,138387.0,,,,,,,,,,,,,,,,,,,,,
29/05/2020,Madhya Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,Maharashtra,16008.0,Tested,,14837.0,,,,,,,,,,,,,,,,,0.00%,0.13,131.0,,122153000.0
06/04/2020,Maharashtra,17563.0,Tested,868.0,15808.0,,,,,,,,,,,,,,https://www.cnbctv18.com/healthcare/maharashtra-covid-19-tally-mounts-to-868-with-7-fresh-deaths-5634351.htm,,,4.94%,0.14,144.0,20.0,122153000.0
07/04/2020,Maharashtra,20877.0,Tested,1018.0,19290.0,569.0,,,,,,,,,,,,,https://arogya.maharashtra.gov.in/pdf/covidepressnote07.pdf,,,4.88%,0.17,171.0,21.0,122153000.0
09/04/2020,Maharashtra,20877.0,Tested,868.0,19290.0,715.0,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1248156898894811136,,https://drive.google.com/file/d/1InVpTI2sfv8N24YVOJVlVUMQ5Z-d8ZRq/view,4.16%,0.17,171.0,24.0,122153000.0
10/04/2020,Maharashtra,30000.0,Tested,1135.0,28865.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1248484537216065536,,https://drive.google.com/file/d/1EnHn3WjLO2EkLjDRiv7C_B44IY_1HuiX/view,3.78%,0.25,246.0,26.0,122153000.0
11/04/2020,Maharashtra,31841.0,Tested,1761.0,30477.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1248859409419132929?s=19,,https://phdmah.maps.arcgis.com/apps/opsdashboard/index.html#/2cc0055832264c5296890745e9ea415c,5.53%,0.26,261.0,18.0,122153000.0
12/04/2020,Maharashtra,35668.0,Tested,1761.0,34094.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1249210483812548608?s=19,,https://phdmah.maps.arcgis.com/apps/opsdashboard/index.html#/2cc0055832264c5296890745e9ea415c,4.94%,0.29,292.0,20.0,122153000.0
13/04/2020,Maharashtra,39725.0,Tested,1996.0,37964.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1249593448820125697,,https://phdmah.maps.arcgis.com/apps/opsdashboard/index.html#/2cc0055832264c5296890745e9ea415c,5.02%,0.33,325.0,20.0,122153000.0
14/04/2020,Maharashtra,41071.0,Tested,2340.0,39089.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1249943643357511680?s=19,,https://phdmah.maps.arcgis.com/apps/opsdashboard/index.html#/2cc0055832264c5296890745e9ea415c,5.70%,0.34,336.0,18.0,122153000.0
15/04/2020,Maharashtra,45142.0,Tested,2690.0,42808.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1250306461097320448,,https://drive.google.com/file/d/1ItKhc3Ch9ueTg3EsMmq0dlQTgPlt-l5a/view,5.96%,0.37,370.0,17.0,122153000.0
16/04/2020,Maharashtra,50882.0,Tested,2916.0,48198.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1250659519840968704,,,5.73%,0.42,417.0,17.0,122153000.0
17/04/2020,Maharashtra,55678.0,Tested,3204.0,52762.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1251045031869214720,,,5.75%,0.46,456.0,17.0,122153000.0
18/04/2020,Maharashtra,60166.0,Tested,3323.0,56964.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1251399078555947008,,,5.52%,0.49,493.0,18.0,122153000.0
19/04/2020,Maharashtra,66796.0,Tested,3651.0,63476.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1251760884512243714,,,5.47%,0.55,547.0,18.0,122153000.0
20/04/2020,Maharashtra,71321.0,Tested,4204.0,67673.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1252114391090130947,,,5.89%,0.58,584.0,17.0,122153000.0
21/04/2020,Maharashtra,75838.0,Tested,4676.0,71638.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1252467996393537536,,,6.17%,0.62,621.0,16.0,122153000.0
22/04/2020,Maharashtra,82304.0,Tested,5229.0,77638.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1252842842268950530,,,6.35%,0.67,674.0,16.0,122153000.0
23/04/2020,Maharashtra,89197.0,Tested,5218.0,83979.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1253199854890713089,,,5.85%,0.73,730.0,17.0,122153000.0
24/04/2020,Maharashtra,95210.0,Tested,6427.0,89561.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1253554384606298114?s=19,,,6.75%,0.78,779.0,15.0,122153000.0
25/04/2020,Maharashtra,100912.0,Tested,6817.0,94485.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1253930643949367296,,,6.76%,0.83,826.0,15.0,122153000.0
26/04/2020,Maharashtra,107979.0,Tested,7928.0,101162.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1254288768577818625,,,7.34%,0.88,884.0,,122153000.0
27/04/2020,Maharashtra,115147.0,Tested,8068.0,107519.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1254647537991991297,,,7.01%,0.94,943.0,,122153000.0
28/04/2020,Maharashtra,120620.0,Tested,8590.0,112552.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1255016183411077121,,,7.12%,0.99,987.0,,122153000.0
29/04/2020,Maharashtra,128726.0,Tested,9318.0,120136.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1255371358323773445?s=19,,,7.24%,1.05,1054.0,,122153000.0
30/04/2020,Maharashtra,135694.0,Tested,9915.0,126376.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1255747873758535681?s=19,,,7.31%,1.11,1111.0,,122153000.0
01/05/2020,Maharashtra,144159.0,Tested,10498.0,134244.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1256099194437132288?s=19,,,7.28%,1.18,1180.0,,122153000.0
02/05/2020,Maharashtra,151085.0,Tested,11506.0,140587.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1256463584004943872,,,7.62%,1.24,1237.0,,122153000.0
03/05/2020,Maharashtra,159754.0,Tested,12296.0,148248.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1256823671122915328?s=19,,,7.70%,1.31,1308.0,,122153000.0
04/05/2020,Maharashtra,168374.0,Tested,12974.0,156078.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1257190659062026242?s=19,,,7.71%,1.38,1378.0,,122153000.0
05/05/2020,Maharashtra,175323.0,Tested,14541.0,162349.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1257621289625194496?s=19,,,8.29%,1.44,1435.0,,122153000.0
06/05/2020,Maharashtra,181746.0,Tested,15525.0,167205.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1257913159588777985?s=19,,,8.54%,1.49,1488.0,,122153000.0
07/05/2020,Maharashtra,189220.0,Tested,16758.0,173838.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1258283089316339712?s=19,,,8.86%,1.55,1549.0,,122153000.0
08/05/2020,Maharashtra,200477.0,Tested,17974.0,183862.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1258632735834300416?s=19,,,8.97%,1.64,1641.0,,122153000.0
09/05/2020,Maharashtra,210174.0,Tested,19063.0,192197.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1259002292256116736?s=19,,,9.07%,1.72,1721.0,,122153000.0
10/05/2020,Maharashtra,225524.0,Tested,20228.0,206481.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1259365348148572161?s=19,,,8.97%,1.85,1846.0,,122153000.0
11/05/2020,Maharashtra,218914.0,Tested,23401.0,193457.0,,,,,,,,,,,,,,https://arogya.maharashtra.gov.in/pdf/ncovidepressnotemay11.pdf,,,10.69%,1.79,1792.0,,122153000.0
12/05/2020,Maharashtra,222284.0,Tested,23401.0,196165.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1260090967601770498?s=19,,,10.53%,1.82,1820.0,,122153000.0
13/05/2020,Maharashtra,231061.0,Tested,24427.0,203536.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1260445266064420864,,,10.57%,1.89,1892.0,,122153000.0
14/05/2020,Maharashtra,240482.0,Tested,25922.0,211082.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1260804289620049925?s=19,,,10.78%,1.97,1969.0,,122153000.0
15/05/2020,Maharashtra,250898.0,Tested,27524.0,219635.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1261173248508588032?s=19,,,10.97%,2.05,2054.0,,122153000.0
16/05/2020,Maharashtra,261815.0,Tested,29100.0,228956.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1261532759995998208?s=19,,,11.11%,2.14,2143.0,,122153000.0
17/05/2020,Maharashtra,274040.0,Tested,30706.0,238476.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1261891603557265414?s=19,,,11.20%,2.24,2243.0,,122153000.0
18/05/2020,Maharashtra,282437.0,Tested,33053.0,245512.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1262257004657008640?s=19,,,11.70%,2.31,2312.0,,122153000.0
19/05/2020,Maharashtra,294272.0,Tested,35058.0,255065.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1262627822834552833?s=19,,,11.91%,2.41,2409.0,,122153000.0
20/05/2020,Maharashtra,307535.0,Tested,37136.0,265872.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1262980258887843840?s=19,,,12.08%,2.52,2518.0,,122153000.0
21/05/2020,Maharashtra,319921.0,Tested,39297.0,276369.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1263345679897776130?s=19,,,12.28%,2.62,2619.0,,122153000.0
22/05/2020,Maharashtra,333087.0,Tested,41642.0,286157.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1263704677679390721?s=19,,,,,,,
23/05/2020,Maharashtra,348932.0,Tested,44582.0,299107.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1264074085513846785?s=19,,,,,,,
24/05/2020,Maharashtra,363470.0,Tested,47190.0,310565.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1264430855872643075?s=19,,,,,,,
25/05/2020,Maharashtra,379185.0,Tested,50231.0,323937.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1264805019351764992?s=19,,,,,,,
26/05/2020,Maharashtra,390757.0,Tested,52667.0,333468.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1265168327833382913?s=19,,,,,,,
27/05/2020,Maharashtra,405020.0,Tested,54758.0,345151.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1265523196834598914?s=19,,,,,,,
28/05/2020,Maharashtra,420473.0,Tested,56948.0,358253.0,,,,,,,,,,,,,,https://twitter.com/Maha_MEDD/status/1265887553405640705?s=19,,,,,,,
14/04/2020,Manipur,276.0,Reports Received,2.0,,,321.0,109.0,Government,212.0,,,,,,,,,http://nrhmmanipur.org/wp-content/uploads/2020/03/PHOTO-2020-04-14-21-19-48.jpg,,,0.72%,0.09,89.0,,3103000.0
17/04/2020,Manipur,311.0,Reports Received,2.0,,,359.0,126.0,Government,233.0,,,,,,,,,http://nrhmmanipur.org/wp-content/uploads/2020/03/170420_status.jpg,,,0.64%,0.1,100.0,,3103000.0
24/04/2020,Manipur,402.0,Reports Received,2.0,,,391.0,80.0,Government,311.0,,,,,,,,,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_240420.jpg,,,0.50%,0.13,130.0,,3103000.0
25/04/2020,Manipur,416.0,Reports Received,2.0,,,397.0,84.0,Government,313.0,,,,,,,,,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_250420.jpg,,,0.48%,0.13,134.0,,3103000.0
30/04/2020,Manipur,459.0,Reports Received,2.0,,,439.0,84.0,Government,355.0,,,,,,,,7586.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/staus_300420.jpg,,,0.44%,0.15,148.0,,3103000.0
01/05/2020,Manipur,461.0,Reports Received,2.0,,,443.0,77.0,Government,366.0,,,,,,,,7779.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_010520.jpg,,,0.43%,0.15,149.0,,3103000.0
02/05/2020,Manipur,468.0,Reports Received,2.0,,,536.0,164.0,Government,372.0,,,,,,,,8012.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_020520.jpg,,,0.43%,0.15,151.0,,3103000.0
04/05/2020,Manipur,571.0,Reports Received,2.0,,,557.0,90.0,Government,467.0,,,,,,,,8575.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_040520.jpg,,,0.35%,0.18,184.0,,3103000.0
07/05/2020,Manipur,684.0,Reports Received,2.0,,,627.0,107.0,Government,520.0,,,,,,,,9346.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_070520.jpg,,,0.29%,0.22,220.0,,3103000.0
08/05/2020,Manipur,756.0,Reports Received,2.0,,,627.0,107.0,Government,520.0,,,,,,,,9625.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_080520.jpg,,,0.26%,0.24,244.0,,3103000.0
09/05/2020,Manipur,865.0,Reports Received,2.0,,,627.0,107.0,Government,520.0,,,,,,,,10051.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_090520.jpg,,,0.23%,0.28,279.0,,3103000.0
10/05/2020,Manipur,1096.0,Reports Received,2.0,,,2018.0,1134.0,Government,884.0,,,,,,,,10393.0,http://nrhmmanipur.org/wp-content/uploads/2020/03/status_10.jpg,,,0.18%,0.35,353.0,,3103000.0
11/05/2020,Manipur,1337.0,Reports Received,2.0,,,2369.0,1375.0,Government,994.0,,,,,,,,10705.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_110520.jpg,,,0.15%,0.43,431.0,,3103000.0
13/05/2020,Manipur,1706.0,Reports Received,2.0,,,2519.0,765.0,Government,1754.0,,,,,,,,11450.0,http://nrhmmanipur.org/wp-content/uploads/2020/05/status_130520.jpg,,,0.12%,0.55,550.0,,3103000.0
15/05/2020,Manipur,1799.0,Reports Received,3.0,,,2613.0,743.0,Government,1870.0,,,,,,,,12192.0,https://twitter.com/DiprManipur/status/1261295108625850373?s=09,,,0.17%,0.58,580.0,,3103000.0
16/05/2020,Manipur,1900.0,Reports Received,4.0,,,,,,,,,,,,,,,https://twitter.com/DiprManipur/status/1261559349551513602?s=19,,,0.21%,0.61,612.0,,3103000.0
18/05/2020,Manipur,2483.0,Reports Received,7.0,,,3967.0,1490.0,Government,2477.0,,,,,,,,13253.0,https://twitter.com/DiprManipur/status/1262403101966778368?s=09,,,0.28%,0.8,800.0,,3103000.0
20/05/2020,Manipur,3087.0,Reports Received,20.0,,,4324.0,1753.0,Government,2571.0,,,,,,,,14005.0,https://twitter.com/DiprManipur/status/1263322721670201345?s=09,,,0.65%,0.99,995.0,,3103000.0
22/05/2020,Manipur,3721.0,Reports Received,26.0,,,4630.0,1614.0,Government,3016.0,,,,,,,,14831.0,https://twitter.com/DiprManipur/status/1263825490944552960?s=09,,,0.70%,1.2,1199.0,,3103000.0
23/05/2020,Manipur,4094.0,Reports Received,29.0,,,4894.0,1820.0,Government,3074.0,,,,,,,,15216.0,https://twitter.com/DiprManipur/status/1264230260566102028?s=09,,,0.71%,1.32,1319.0,,3103000.0
25/05/2020,Manipur,5041.0,Reports Received,36.0,,,5834.0,2516.0,Government,3318.0,,,,,,,,15593.0,https://twitter.com/DiprManipur/status/1264925134701252609?s=09,,,0.71%,1.62,1625.0,,3103000.0
26/05/2020,Manipur,6233.0,Reports Received,39.0,,,6191.0,2732.0,Government,3459.0,,,,,,,,15720.0,https://twitter.com/DiprManipur/status/1265268692042088449?s=19,,,0.63%,2.01,2009.0,,3103000.0
27/05/2020,Manipur,6836.0,Reports Received,44.0,,,,,,,,,,,,,,,https://t.me/indiacovid/5652,,,0.64%,2.2,2203.0,,3103000.0
28/05/2020,Manipur,7758.0,Reports Received,55.0,,,7839.0,3709.0,Government,4130.0,,,,,,,,,https://twitter.com/DiprManipur/status/1266005531430248448,,https://t.me/indiacovid/5744,0.71%,2.5,2500.0,,3103000.0
29/05/2020,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2020,Meghalaya,552.0,Tested,7.0,299.0,246.0,,,,,,,,,,,,,https://t.me/indiacovid/2463,,,1.27%,0.17,171.0,,3224000.0
17/04/2020,Meghalaya,617.0,Tested,9.0,541.0,,,,,,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/press_release/CM%20Media%20Brief_0.pdf,,,1.46%,0.19,191.0,,3224000.0
18/04/2020,Meghalaya,738.0,Tested,11.0,667.0,60.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.49%,0.23,229.0,,3224000.0
19/04/2020,Meghalaya,766.0,Tested,11.0,678.0,77.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.44%,0.24,238.0,,3224000.0
20/04/2020,Meghalaya,838.0,Tested,11.0,714.0,,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.31%,0.26,260.0,,3224000.0
21/04/2020,Meghalaya,933.0,Tested,12.0,821.0,100.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.29%,0.29,289.0,,3224000.0
22/04/2020,Meghalaya,1046.0,Tested,12.0,904.0,130.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.15%,0.32,324.0,,3224000.0
23/04/2020,Meghalaya,1109.0,Tested,12.0,1000.0,97.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.08%,0.34,344.0,,3224000.0
24/04/2020,Meghalaya,1130.0,Tested,12.0,1048.0,70.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.06%,0.35,350.0,,3224000.0
25/04/2020,Meghalaya,1169.0,Tested,12.0,1097.0,60.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,1.03%,0.36,363.0,,3224000.0
27/04/2020,Meghalaya,1254.0,Tested,12.0,1182.0,60.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,0.96%,0.39,389.0,,3224000.0
28/04/2020,Meghalaya,1382.0,Tested,12.0,1202.0,168.0,,,,,,,,,,,,,https://twitter.com/ANI/status/1255184343103766532?s=19,,,0.87%,0.43,429.0,,3224000.0
29/04/2020,Meghalaya,1397.0,Tested,12.0,1288.0,97.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,0.86%,0.43,433.0,,3224000.0
30/04/2020,Meghalaya,1595.0,Tested,12.0,1433.0,49.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,https://t.me/indiacovid/3660?single,0.75%,0.49,495.0,,3224000.0
01/05/2020,Meghalaya,,Tested,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3224000.0
02/05/2020,Meghalaya,1707.0,Tested,12.0,1655.0,40.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,0.70%,0.53,529.0,,3224000.0
03/05/2020,Meghalaya,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3224000.0
04/05/2020,Meghalaya,1884.0,Tested,12.0,1782.0,90.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm#,,,0.64%,0.58,584.0,,3224000.0
05/05/2020,Meghalaya,1944.0,Tested,12.0,1822.0,110.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm,,,0.62%,0.6,603.0,,3224000.0
06/05/2020,Meghalaya,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3224000.0
07/05/2020,Meghalaya,2054.0,Tested,12.0,1967.0,,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm,,,0.58%,0.64,637.0,,3224000.0
08/05/2020,Meghalaya,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3224000.0
09/05/2020,Meghalaya,2287.0,Tested,12.0,2178.0,96.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm,,,0.52%,0.71,709.0,,3224000.0
10/05/2020,Meghalaya,2287.0,Tested,13.0,2178.0,96.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm,,,0.57%,0.71,709.0,,3224000.0
11/05/2020,Meghalaya,2480.0,Tested,13.0,2342.0,125.0,,,,,,,,,,,,,http://meghalayaonline.gov.in/covid/login.htm,,,0.52%,0.77,769.0,,3224000.0
12/05/2020,Meghalaya,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,3224000.0
15/05/2020,Meghalaya,2712.0,Tested,13.0,2597.0,102.0,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/21,,http://meghalayaonline.gov.in/covid/login.htm,0.48%,0.84,841.0,,3224000.0
18/05/2020,Meghalaya,2896.0,Tested,13.0,,,,,,,,,29.0,20.0,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/52,,https://corona.meghalayagov.in/,0.45%,0.9,898.0,,3224000.0
19/05/2020,Meghalaya,3104.0,Tested,13.0,,,,,,,,,29.0,20.0,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/65,,https://corona.meghalayagov.in/,0.42%,0.96,963.0,,3224000.0
20/05/2020,Meghalaya,3419.0,Tested,13.0,,,,,,,,,29.0,20.0,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/82,,https://corona.meghalayagov.in/,0.38%,1.06,1060.0,,3224000.0
22/05/2020,Meghalaya,3682.0,Tested,14.0,,,,,,,,,29.0,20.0,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/109,,https://corona.meghalayagov.in/,,,,,
26/05/2020,Meghalaya,6553.0,Tested,15.0,5599.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/166,,http://meghalayaonline.gov.in/covid/login.htm,,,,,
27/05/2020,Meghalaya,6685.0,Tested,20.0,,,,,,,,,29.0,20.0,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/206,,https://corona.meghalayagov.in/,,,,,
06/04/2020,Mizoram,58.0,Samples Collected,1.0,0.0,0.0,,,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-642020,,,1.72%,0.05,49.0,,1192000.0
07/04/2020,Mizoram,58.0,Samples Collected,1.0,0.0,0.0,,,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-742020,,,1.72%,0.05,49.0,,1192000.0
08/04/2020,Mizoram,74.0,Samples Collected,1.0,,0.0,,,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-842020,,,1.35%,0.06,62.0,,1192000.0
09/04/2020,Mizoram,84.0,Samples Collected,1.0,,,,,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-942020,,,1.19%,0.07,70.0,,1192000.0
12/04/2020,Mizoram,87.0,Samples Collected,1.0,,,,238.0,Facility,,,,,,,,,,https://health.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-date-1142020,,,1.15%,0.07,73.0,,1192000.0
13/04/2020,Mizoram,89.0,Samples Collected,1.0,,,,,,,,,,,,,,,https://t.me/indiacovid/2218,,,1.12%,0.07,75.0,,1192000.0
14/04/2020,Mizoram,91.0,Samples Collected,1.0,,,,253.0,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-1442020,,,1.10%,0.08,76.0,,1192000.0
15/04/2020,Mizoram,94.0,Samples Collected,1.0,,,,253.0,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-1542020,,,1.06%,0.08,79.0,,1192000.0
16/04/2020,Mizoram,94.0,Samples Collected,1.0,,,,253.0,Facility,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-1642020,,,1.06%,0.08,79.0,,1192000.0
18/04/2020,Mizoram,102.0,Samples Collected,1.0,,,,253.0,,,,,,,,,,,https://health.mizoram.gov.in/post/covid-19-bulletin-date-1842020,,,0.98%,0.09,86.0,,1192000.0
